timestamp,status,html_file,image
2026-05-29 12:05:09,processed,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse2.html,block3fig12
2026-05-29 12:05:13,error,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse2.html,block3fig13
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/10_2_argnd_diag_n_polar_form-webse1.html,figone
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/10_2_argnd_diag_n_polar_form-webse1.html,figtwo
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/10_2_argnd_diag_n_polar_form-webse1.html,figthree
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/10_2_argnd_diag_n_polar_form-webse2.html,figfour
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/10_2_argnd_diag_n_polar_form-webse2.html,figfive
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/10_2_argnd_diag_n_polar_form-webse2.html,figseven
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/10_2_argnd_diag_n_polar_form-webse2.html,figsix
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/10_2_argnd_diag_n_polar_form-webse1__figone_longdesc.html,figone
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/10_2_argnd_diag_n_polar_form-webse1__figthree_longdesc.html,figthree
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/10_2_argnd_diag_n_polar_form-webse1__figtwo_longdesc.html,figtwo
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfive_longdesc.html,figfive
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfour_longdesc.html,figfour
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/10_2_argnd_diag_n_polar_form-webse2__figseven_longdesc.html,figseven
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/10_2_argnd_diag_n_polar_form-webse2__figsix_longdesc.html,figsix
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figone_longdesc__figone_longdesc.html,figone
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figthree_longdesc__figthree_longdesc.html,figthree
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figtwo_longdesc__figtwo_longdesc.html,figtwo
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfive_longdesc__figfive_longdesc.html,figfive
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfour_longdesc__figfour_longdesc.html,figfour
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figseven_longdesc__figseven_longdesc.html,figseven
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figsix_longdesc__figsix_longdesc.html,figsix
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figone_longdesc__figone_longdesc__figone_longdesc.html,figone
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figthree_longdesc__figthree_longdesc__figthree_longdesc.html,figthree
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figtwo_longdesc__figtwo_longdesc__figtwo_longdesc.html,figtwo
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfive_longdesc__figfive_longdesc__figfive_longdesc.html,figfive
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfour_longdesc__figfour_longdesc__figfour_longdesc.html,figfour
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figseven_longdesc__figseven_longdesc__figseven_longdesc.html,figseven
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figsix_longdesc__figsix_longdesc__figsix_longdesc.html,figsix
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figone_longdesc__figone_longdesc__figone_longdesc__figone_longdesc.html,figone
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figthree_longdesc__figthree_longdesc__figthree_longdesc__figthree_longdesc.html,figthree
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figtwo_longdesc__figtwo_longdesc__figtwo_longdesc__figtwo_longdesc.html,figtwo
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfive_longdesc__figfive_longdesc__figfive_longdesc__figfive_longdesc.html,figfive
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfour_longdesc__figfour_longdesc__figfour_longdesc__figfour_longdesc.html,figfour
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figseven_longdesc__figseven_longdesc__figseven_longdesc__figseven_longdesc.html,figseven
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figsix_longdesc__figsix_longdesc__figsix_longdesc__figsix_longdesc.html,figsix
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figone_longdesc__figone_longdesc__figone_longdesc__figone_longdesc__figone_longdesc.html,figone
2026-05-29 12:17:41,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figthree_longdesc__figthree_longdesc__figthree_longdesc__figthree_longdesc__figthree_longdesc.html,figthree
2026-05-29 12:17:59,processed,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figtwo_longdesc__figtwo_longdesc__figtwo_longdesc__figtwo_longdesc__figtwo_longdesc.html,figtwo
2026-05-29 12:18:08,processed,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfive_longdesc__figfive_longdesc__figfive_longdesc__figfive_longdesc__figfive_longdesc.html,figfive
2026-05-29 12:18:08,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfour_longdesc__figfour_longdesc__figfour_longdesc__figfour_longdesc__figfour_longdesc.html,figfour
2026-05-29 12:18:20,processed,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figseven_longdesc__figseven_longdesc__figseven_longdesc__figseven_longdesc__figseven_longdesc.html,figseven
2026-05-29 12:18:20,skipped,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figsix_longdesc__figsix_longdesc__figsix_longdesc__figsix_longdesc__figsix_longdesc.html,figsix
2026-05-29 12:18:29,processed,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figone_longdesc__figone_longdesc__figone_longdesc__figone_longdesc__figone_longdesc__figone_longdesc.html,figone
2026-05-29 12:18:44,processed,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse1__figthree_longdesc__figthree_longdesc__figthree_longdesc__figthree_longdesc__figthree_longdesc__figthree_longdesc.html,figthree
2026-05-29 12:18:48,error,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figfour_longdesc__figfour_longdesc__figfour_longdesc__figfour_longdesc__figfour_longdesc__figfour_longdesc.html,figfour
2026-05-29 12:18:58,processed,./10_2_argnd_diag_n_polar_form-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/10_2_argnd_diag_n_polar_form-webse2__figsix_longdesc__figsix_longdesc__figsix_longdesc__figsix_longdesc__figsix_longdesc__figsix_longdesc.html,figsix
2026-05-29 12:18:58,skipped,./10_3_expo_form_complx_num-web/10_3_expo_form_complx_num-webse4.html,loop
2026-05-29 12:18:58,skipped,./10_3_expo_form_complx_num-web/longdesc/10_3_expo_form_complx_num-webse4__loop_longdesc.html,loop
2026-05-29 12:18:58,skipped,./10_3_expo_form_complx_num-web/longdesc/longdesc/10_3_expo_form_complx_num-webse4__loop_longdesc__loop_longdesc.html,loop
2026-05-29 12:18:58,skipped,./10_3_expo_form_complx_num-web/longdesc/longdesc/longdesc/10_3_expo_form_complx_num-webse4__loop_longdesc__loop_longdesc__loop_longdesc.html,loop
2026-05-29 12:18:58,skipped,./10_3_expo_form_complx_num-web/longdesc/longdesc/longdesc/longdesc/10_3_expo_form_complx_num-webse4__loop_longdesc__loop_longdesc__loop_longdesc__loop_longdesc.html,loop
2026-05-29 12:18:58,skipped,./10_3_expo_form_complx_num-web/longdesc/longdesc/longdesc/longdesc/longdesc/10_3_expo_form_complx_num-webse4__loop_longdesc__loop_longdesc__loop_longdesc__loop_longdesc__loop_longdesc.html,loop
2026-05-29 12:20:05,error,./10_3_expo_form_complx_num-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/10_3_expo_form_complx_num-webse4__loop_longdesc__loop_longdesc__loop_longdesc__loop_longdesc__loop_longdesc__loop_longdesc.html,loop
2026-05-29 12:20:05,skipped,./10_4_demoivre_theorem-web/10_4_demoivre_theorem-webse2.html,fig1
2026-05-29 12:20:05,skipped,./10_4_demoivre_theorem-web/longdesc/10_4_demoivre_theorem-webse2__fig1_longdesc.html,fig1
2026-05-29 12:20:05,skipped,./10_4_demoivre_theorem-web/longdesc/longdesc/10_4_demoivre_theorem-webse2__fig1_longdesc__fig1_longdesc.html,fig1
2026-05-29 12:20:05,skipped,./10_4_demoivre_theorem-web/longdesc/longdesc/longdesc/10_4_demoivre_theorem-webse2__fig1_longdesc__fig1_longdesc__fig1_longdesc.html,fig1
2026-05-29 12:20:16,processed,./10_4_demoivre_theorem-web/longdesc/longdesc/longdesc/longdesc/10_4_demoivre_theorem-webse2__fig1_longdesc__fig1_longdesc__fig1_longdesc__fig1_longdesc.html,fig1
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/11_1_intro_diffrntiatn-webse1.html,workbook11block1fig1
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/11_1_intro_diffrntiatn-webse1.html,workbook11block1fig2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/11_1_intro_diffrntiatn-webse1.html,keypoint
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/11_1_intro_diffrntiatn-webse1.html,workbook11block1fig3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/11_1_intro_diffrntiatn-webse2.html,temp1a
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/11_1_intro_diffrntiatn-webse2.html,temp2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/11_1_intro_diffrntiatn-webse3.html,temp3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/11_1_intro_diffrntiatn-webse4.html,temp4
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/11_1_intro_diffrntiatn-webse1__keypoint_longdesc.html,keypoint
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig1_longdesc.html,workbook11block1fig1
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig2_longdesc.html,workbook11block1fig2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig3_longdesc.html,workbook11block1fig3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/11_1_intro_diffrntiatn-webse2__temp1a_longdesc.html,temp1a
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/11_1_intro_diffrntiatn-webse2__temp2_longdesc.html,temp2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/11_1_intro_diffrntiatn-webse3__temp3_longdesc.html,temp3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/11_1_intro_diffrntiatn-webse4__temp4_longdesc.html,temp4
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__keypoint_longdesc__keypoint_longdesc.html,keypoint
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc.html,workbook11block1fig1
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc.html,workbook11block1fig2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc.html,workbook11block1fig3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp1a_longdesc__temp1a_longdesc.html,temp1a
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp2_longdesc__temp2_longdesc.html,temp2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/11_1_intro_diffrntiatn-webse3__temp3_longdesc__temp3_longdesc.html,temp3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/11_1_intro_diffrntiatn-webse4__temp4_longdesc__temp4_longdesc.html,temp4
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc.html,keypoint
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc.html,workbook11block1fig1
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc.html,workbook11block1fig2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc.html,workbook11block1fig3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc.html,temp1a
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp2_longdesc__temp2_longdesc__temp2_longdesc.html,temp2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse3__temp3_longdesc__temp3_longdesc__temp3_longdesc.html,temp3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse4__temp4_longdesc__temp4_longdesc__temp4_longdesc.html,temp4
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc.html,keypoint
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc.html,workbook11block1fig1
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc.html,workbook11block1fig2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc.html,workbook11block1fig3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc.html,temp1a
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp2_longdesc__temp2_longdesc__temp2_longdesc__temp2_longdesc.html,temp2
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse3__temp3_longdesc__temp3_longdesc__temp3_longdesc__temp3_longdesc.html,temp3
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse4__temp4_longdesc__temp4_longdesc__temp4_longdesc__temp4_longdesc.html,temp4
2026-05-29 12:20:16,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc.html,keypoint
2026-05-29 12:20:28,processed,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc__workbook11block1fig1_longdesc.html,workbook11block1fig1
2026-05-29 12:20:28,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc.html,workbook11block1fig2
2026-05-29 12:20:34,processed,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc__workbook11block1fig3_longdesc.html,workbook11block1fig3
2026-05-29 12:20:34,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc.html,temp1a
2026-05-29 12:20:34,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp2_longdesc__temp2_longdesc__temp2_longdesc__temp2_longdesc__temp2_longdesc.html,temp2
2026-05-29 12:20:34,skipped,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse3__temp3_longdesc__temp3_longdesc__temp3_longdesc__temp3_longdesc__temp3_longdesc.html,temp3
2026-05-29 12:20:46,processed,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse4__temp4_longdesc__temp4_longdesc__temp4_longdesc__temp4_longdesc__temp4_longdesc.html,temp4
2026-05-29 12:20:49,error,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc__keypoint_longdesc.html,keypoint
2026-05-29 12:20:59,processed,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse1__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc__workbook11block1fig2_longdesc.html,workbook11block1fig2
2026-05-29 12:21:11,processed,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc__temp1a_longdesc.html,temp1a
2026-05-29 12:21:19,processed,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse2__temp2_longdesc__temp2_longdesc__temp2_longdesc__temp2_longdesc__temp2_longdesc__temp2_longdesc.html,temp2
2026-05-29 12:21:27,processed,./11_1_intro_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/11_1_intro_diffrntiatn-webse3__temp3_longdesc__temp3_longdesc__temp3_longdesc__temp3_longdesc__temp3_longdesc__temp3_longdesc.html,temp3
2026-05-29 12:21:27,skipped,./11_2_use_derivative_table-web/11_2_use_derivative_table-webse5.html,searchcoil
2026-05-29 12:21:27,skipped,./11_2_use_derivative_table-web/longdesc/11_2_use_derivative_table-webse5__searchcoil_longdesc.html,searchcoil
2026-05-29 12:21:27,skipped,./11_2_use_derivative_table-web/longdesc/longdesc/11_2_use_derivative_table-webse5__searchcoil_longdesc__searchcoil_longdesc.html,searchcoil
2026-05-29 12:21:27,skipped,./11_2_use_derivative_table-web/longdesc/longdesc/longdesc/11_2_use_derivative_table-webse5__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc.html,searchcoil
2026-05-29 12:21:27,skipped,./11_2_use_derivative_table-web/longdesc/longdesc/longdesc/longdesc/11_2_use_derivative_table-webse5__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc.html,searchcoil
2026-05-29 12:21:27,skipped,./11_2_use_derivative_table-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_2_use_derivative_table-webse5__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc.html,searchcoil
2026-05-29 12:21:37,processed,./11_2_use_derivative_table-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/11_2_use_derivative_table-webse5__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc__searchcoil_longdesc.html,searchcoil
2026-05-29 12:21:37,skipped,./11_6_paramtrc_diffrntiatn-web/11_6_paramtrc_diffrntiatn-webse1.html,block3fig1
2026-05-29 12:21:37,skipped,./11_6_paramtrc_diffrntiatn-web/longdesc/11_6_paramtrc_diffrntiatn-webse1__block3fig1_longdesc.html,block3fig1
2026-05-29 12:21:37,skipped,./11_6_paramtrc_diffrntiatn-web/longdesc/longdesc/11_6_paramtrc_diffrntiatn-webse1__block3fig1_longdesc__block3fig1_longdesc.html,block3fig1
2026-05-29 12:21:37,skipped,./11_6_paramtrc_diffrntiatn-web/longdesc/longdesc/longdesc/11_6_paramtrc_diffrntiatn-webse1__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc.html,block3fig1
2026-05-29 12:21:37,skipped,./11_6_paramtrc_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_6_paramtrc_diffrntiatn-webse1__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc.html,block3fig1
2026-05-29 12:21:37,skipped,./11_6_paramtrc_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_6_paramtrc_diffrntiatn-webse1__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc.html,block3fig1
2026-05-29 12:21:46,processed,./11_6_paramtrc_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/longdesc/11_6_paramtrc_diffrntiatn-webse1__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc__block3fig1_longdesc.html,block3fig1
2026-05-29 12:21:46,skipped,./11_7_implicit_diffrntiatn-web/11_7_implicit_diffrntiatn-webse1.html,circle7
2026-05-29 12:21:46,skipped,./11_7_implicit_diffrntiatn-web/longdesc/11_7_implicit_diffrntiatn-webse1__circle7_longdesc.html,circle7
2026-05-29 12:21:46,skipped,./11_7_implicit_diffrntiatn-web/longdesc/longdesc/11_7_implicit_diffrntiatn-webse1__circle7_longdesc__circle7_longdesc.html,circle7
2026-05-29 12:21:46,skipped,./11_7_implicit_diffrntiatn-web/longdesc/longdesc/longdesc/11_7_implicit_diffrntiatn-webse1__circle7_longdesc__circle7_longdesc__circle7_longdesc.html,circle7
2026-05-29 12:21:46,skipped,./11_7_implicit_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/11_7_implicit_diffrntiatn-webse1__circle7_longdesc__circle7_longdesc__circle7_longdesc__circle7_longdesc.html,circle7
2026-05-29 12:21:46,skipped,./11_7_implicit_diffrntiatn-web/longdesc/longdesc/longdesc/longdesc/longdesc/11_7_implicit_diffrntiatn-webse1__circle7_longdesc__circle7_longdesc__circle7_longdesc__circle7_longdesc__circle7_longdesc.html,circle7
